coverage_id,scale,node_count,category,row_name,stage_owner,required,execution_mode,status,status_reason,source_artifacts,validation_artifacts,metric_refs,cleanup_ref,review_ref,commit_sha
100.management.rebalance_after_imbalance,100,100,management,rebalance_after_imbalance,P31_MANAGEMENT_MATRIX_100_REAL,True,real,PASS,Real exact-100 management operation executed and verified.,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_operation_results.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_command_log.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_topology_snapshots.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/workload_windows.json,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_ops_matrix.json;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_operation_results.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_workload_impact.json,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/metrics_timeseries.jsonl,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/cleanup_report.json,artifacts/goal_loop_strict/P31_MANAGEMENT_MATRIX_100_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.management.remove_failed_node,100,100,management,remove_failed_node,P31_MANAGEMENT_MATRIX_100_REAL,True,real,PASS,Real exact-100 management operation executed and verified.,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_operation_results.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_command_log.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_topology_snapshots.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/workload_windows.json,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_ops_matrix.json;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_operation_results.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_workload_impact.json,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/metrics_timeseries.jsonl,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/cleanup_report.json,artifacts/goal_loop_strict/P31_MANAGEMENT_MATRIX_100_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.management.remove_primary_drained_or_safe_replaced,100,100,management,remove_primary_drained_or_safe_replaced,P31_MANAGEMENT_MATRIX_100_REAL,True,real,PASS,Real exact-100 management operation executed and verified.,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_operation_results.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_command_log.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_topology_snapshots.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/workload_windows.json,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_ops_matrix.json;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_operation_results.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_workload_impact.json,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/metrics_timeseries.jsonl,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/cleanup_report.json,artifacts/goal_loop_strict/P31_MANAGEMENT_MATRIX_100_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.management.remove_replica,100,100,management,remove_replica,P31_MANAGEMENT_MATRIX_100_REAL,True,real,PASS,Real exact-100 management operation executed and verified.,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_operation_results.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_command_log.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_topology_snapshots.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/workload_windows.json,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_ops_matrix.json;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_operation_results.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_workload_impact.json,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/metrics_timeseries.jsonl,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/cleanup_report.json,artifacts/goal_loop_strict/P31_MANAGEMENT_MATRIX_100_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.management.reshard_slot_range,100,100,management,reshard_slot_range,P31_MANAGEMENT_MATRIX_100_REAL,True,real,PASS,Real exact-100 management operation executed and verified.,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_operation_results.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_command_log.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_topology_snapshots.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/workload_windows.json,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_ops_matrix.json;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_operation_results.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_workload_impact.json,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/metrics_timeseries.jsonl,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/cleanup_report.json,artifacts/goal_loop_strict/P31_MANAGEMENT_MATRIX_100_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.management.reshard_with_keys,100,100,management,reshard_with_keys,P31_MANAGEMENT_MATRIX_100_REAL,True,real,PASS,Real exact-100 management operation executed and verified.,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_operation_results.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_command_log.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_topology_snapshots.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/workload_windows.json,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_ops_matrix.json;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_operation_results.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_workload_impact.json,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/metrics_timeseries.jsonl,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/cleanup_report.json,artifacts/goal_loop_strict/P31_MANAGEMENT_MATRIX_100_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.management.rolling_restart_primary_safe,100,100,management,rolling_restart_primary_safe,P31_MANAGEMENT_MATRIX_100_REAL,True,real,PASS,Real exact-100 management operation executed and verified.,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_operation_results.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_command_log.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_topology_snapshots.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/workload_windows.json,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_ops_matrix.json;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_operation_results.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_workload_impact.json,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/metrics_timeseries.jsonl,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/cleanup_report.json,artifacts/goal_loop_strict/P31_MANAGEMENT_MATRIX_100_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.management.rolling_restart_replica_first,100,100,management,rolling_restart_replica_first,P31_MANAGEMENT_MATRIX_100_REAL,True,real,PASS,Real exact-100 management operation executed and verified.,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_operation_results.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_command_log.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_topology_snapshots.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/workload_windows.json,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_ops_matrix.json;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_operation_results.jsonl;artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/management_workload_impact.json,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/metrics_timeseries.jsonl,artifacts/phases/P31_MANAGEMENT_MATRIX_100_REAL/cleanup_report.json,artifacts/goal_loop_strict/P31_MANAGEMENT_MATRIX_100_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.fault.az_stop,100,100,fault,az_stop,P34_FAULT_FAILOVER_MATRIX_100_REAL,True,real,PASS,Real exact-100 fault/failover row executed and verified.,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_operation_results.jsonl,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_matrix_report.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_operation_results.jsonl;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/failover_latency_curve.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/split_brain_report.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_workload_impact.json,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/metrics_timeseries.jsonl,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/cleanup_report.json,artifacts/goal_loop_strict/P34_FAULT_FAILOVER_MATRIX_100_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.fault.fault_period_workload_impact,100,100,fault,fault_period_workload_impact,P34_FAULT_FAILOVER_MATRIX_100_REAL,True,real,PASS,Real exact-100 fault/failover row executed and verified.,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_operation_results.jsonl,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_matrix_report.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_operation_results.jsonl;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/failover_latency_curve.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/split_brain_report.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_workload_impact.json,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/metrics_timeseries.jsonl,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/cleanup_report.json,artifacts/goal_loop_strict/P34_FAULT_FAILOVER_MATRIX_100_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.fault.majority_partition,100,100,fault,majority_partition,P34_FAULT_FAILOVER_MATRIX_100_REAL,True,real,PASS,Real exact-100 fault/failover row executed and verified.,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_operation_results.jsonl,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_matrix_report.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_operation_results.jsonl;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/failover_latency_curve.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/split_brain_report.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_workload_impact.json,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/metrics_timeseries.jsonl,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/cleanup_report.json,artifacts/goal_loop_strict/P34_FAULT_FAILOVER_MATRIX_100_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.fault.minority_partition,100,100,fault,minority_partition,P34_FAULT_FAILOVER_MATRIX_100_REAL,True,real,PASS,Real exact-100 fault/failover row executed and verified.,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_operation_results.jsonl,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_matrix_report.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_operation_results.jsonl;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/failover_latency_curve.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/split_brain_report.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_workload_impact.json,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/metrics_timeseries.jsonl,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/cleanup_report.json,artifacts/goal_loop_strict/P34_FAULT_FAILOVER_MATRIX_100_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.fault.network_delay,100,100,fault,network_delay,P34_FAULT_FAILOVER_MATRIX_100_REAL,True,real,PASS,Real exact-100 fault/failover row executed and verified.,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_operation_results.jsonl,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_matrix_report.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_operation_results.jsonl;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/failover_latency_curve.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/split_brain_report.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_workload_impact.json,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/metrics_timeseries.jsonl,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/cleanup_report.json,artifacts/goal_loop_strict/P34_FAULT_FAILOVER_MATRIX_100_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.fault.network_flap,100,100,fault,network_flap,P34_FAULT_FAILOVER_MATRIX_100_REAL,True,real,PASS,Real exact-100 fault/failover row executed and verified.,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_operation_results.jsonl,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_matrix_report.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_operation_results.jsonl;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/failover_latency_curve.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/split_brain_report.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_workload_impact.json,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/metrics_timeseries.jsonl,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/cleanup_report.json,artifacts/goal_loop_strict/P34_FAULT_FAILOVER_MATRIX_100_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.fault.network_loss,100,100,fault,network_loss,P34_FAULT_FAILOVER_MATRIX_100_REAL,True,real,PASS,Real exact-100 fault/failover row executed and verified.,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_operation_results.jsonl,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_matrix_report.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_operation_results.jsonl;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/failover_latency_curve.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/split_brain_report.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_workload_impact.json,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/metrics_timeseries.jsonl,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/cleanup_report.json,artifacts/goal_loop_strict/P34_FAULT_FAILOVER_MATRIX_100_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.fault.network_partition,100,100,fault,network_partition,P34_FAULT_FAILOVER_MATRIX_100_REAL,True,real,PASS,Real exact-100 fault/failover row executed and verified.,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_operation_results.jsonl,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_matrix_report.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_operation_results.jsonl;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/failover_latency_curve.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/split_brain_report.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_workload_impact.json,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/metrics_timeseries.jsonl,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/cleanup_report.json,artifacts/goal_loop_strict/P34_FAULT_FAILOVER_MATRIX_100_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.fault.node_host_stop,100,100,fault,node_host_stop,P34_FAULT_FAILOVER_MATRIX_100_REAL,True,real,PASS,Real exact-100 fault/failover row executed and verified.,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_operation_results.jsonl,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_matrix_report.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_operation_results.jsonl;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/failover_latency_curve.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/split_brain_report.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_workload_impact.json,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/metrics_timeseries.jsonl,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/cleanup_report.json,artifacts/goal_loop_strict/P34_FAULT_FAILOVER_MATRIX_100_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.fault.primary_stop_failover,100,100,fault,primary_stop_failover,P34_FAULT_FAILOVER_MATRIX_100_REAL,True,real,PASS,Real exact-100 fault/failover row executed and verified.,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/failover_samples.jsonl;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/failover_latency_curve.json,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_matrix_report.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_operation_results.jsonl;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/failover_latency_curve.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/split_brain_report.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_workload_impact.json,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/metrics_timeseries.jsonl,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/cleanup_report.json,artifacts/goal_loop_strict/P34_FAULT_FAILOVER_MATRIX_100_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.fault.replica_stop,100,100,fault,replica_stop,P34_FAULT_FAILOVER_MATRIX_100_REAL,True,real,PASS,Real exact-100 fault/failover row executed and verified.,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_operation_results.jsonl,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_matrix_report.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_operation_results.jsonl;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/failover_latency_curve.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/split_brain_report.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_workload_impact.json,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/metrics_timeseries.jsonl,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/cleanup_report.json,artifacts/goal_loop_strict/P34_FAULT_FAILOVER_MATRIX_100_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
100.fault.split_brain_window_detection,100,100,fault,split_brain_window_detection,P34_FAULT_FAILOVER_MATRIX_100_REAL,True,real,PASS,Real exact-100 fault/failover row executed and verified.,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_operation_results.jsonl,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_matrix_report.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_operation_results.jsonl;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/failover_latency_curve.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/split_brain_report.json;artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/fault_workload_impact.json,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/metrics_timeseries.jsonl,artifacts/phases/P34_FAULT_FAILOVER_MATRIX_100_REAL/cleanup_report.json,artifacts/goal_loop_strict/P34_FAULT_FAILOVER_MATRIX_100_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.lifecycle.add_replica,200,200,lifecycle,add_replica,P36_FULL_FLOW_E2E_50_100_200_REAL,True,real,PASS,P36 exact-200 lifecycle step add_replica executed through the full-flow scenario and verified by scoped evidence.,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/full_flow_result.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/valkey_e2e_evidence.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_matrix.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_results.jsonl;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/analysis_summary.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/report_index.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/cleanup_report.json,artifacts/goal_loop_strict/P36_FULL_FLOW_E2E_50_100_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.lifecycle.analysis_build,200,200,lifecycle,analysis_build,P36_FULL_FLOW_E2E_50_100_200_REAL,True,real,PASS,P36 exact-200 lifecycle step analysis_build executed through the full-flow scenario and verified by scoped evidence.,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/full_flow_result.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/valkey_e2e_evidence.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_matrix.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_results.jsonl;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/analysis_summary.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/report_index.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/cleanup_report.json,artifacts/goal_loop_strict/P36_FULL_FLOW_E2E_50_100_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.lifecycle.assign_slots,200,200,lifecycle,assign_slots,P36_FULL_FLOW_E2E_50_100_200_REAL,True,real,PASS,P36 exact-200 lifecycle step assign_slots executed through the full-flow scenario and verified by scoped evidence.,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/full_flow_result.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/valkey_e2e_evidence.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_matrix.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_results.jsonl;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/analysis_summary.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/report_index.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/cleanup_report.json,artifacts/goal_loop_strict/P36_FULL_FLOW_E2E_50_100_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.lifecycle.baseline_workload,200,200,lifecycle,baseline_workload,P36_FULL_FLOW_E2E_50_100_200_REAL,True,real,PASS,P36 exact-200 lifecycle step baseline_workload executed through the full-flow scenario and verified by scoped evidence.,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/full_flow_result.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/valkey_e2e_evidence.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_matrix.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_results.jsonl;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/analysis_summary.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/report_index.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/cleanup_report.json,artifacts/goal_loop_strict/P36_FULL_FLOW_E2E_50_100_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
200.lifecycle.cleanup_verify,200,200,lifecycle,cleanup_verify,P36_FULL_FLOW_E2E_50_100_200_REAL,True,real,PASS,P36 exact-200 lifecycle step cleanup_verify executed through the full-flow scenario and verified by scoped evidence.,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/full_flow_result.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/valkey_e2e_evidence.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_matrix.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_results.jsonl;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/analysis_summary.json;artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/report_index.json,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/metrics_timeseries.jsonl,artifacts/phases/P36_FULL_FLOW_E2E_50_100_200_REAL/full_flow_200/cleanup_report.json,artifacts/goal_loop_strict/P36_FULL_FLOW_E2E_50_100_200_REAL/REVIEW.md,PENDING_REVIEW_AND_COMMIT
